<<<<<<< HEAD
Ticker,close,date,high,low,open,volume,daily_return,cumulative_return,yearly_return,volatility,monthly_return
MARUTI,12726.4,2024-08-02 05:30:00,13174.9,12673.05,13126.0,1333355,-0.04735740939662625,0.22997226222346767,6.9463508941517675,0.013712493772447978,-7.391921152841037
INDUSINDBK,1404.3,2024-08-02 05:30:00,1413.95,1392.7,1413.95,3268026,-0.010951861112089234,-0.02166643444336236,-37.57153131742706,0.0191111933352513,-0.4713687150837989
ASIANPAINT,3106.7,2024-08-02 05:30:00,3129.05,3060.0,3070.0,1348780,0.0023714649845936187,-0.018993637210477532,-27.352336173964154,0.012664679670924878,1.2564766839378299
TATASTEEL,158.22,2024-08-02 05:30:00,161.19,154.72,161.0,72427529,-0.02968232552434691,0.23609374999999955,1.9857142857142864,0.018231639152358904,-9.179548156956004
HDFCLIFE,707.4,2024-08-02 05:30:00,712.75,699.05,707.5,2710858,-0.008688340807174955,0.11656538552600271,6.367851622874814,0.014630077258587258,3.314685314685321
DRREDDY,1392.83,2024-08-02 05:30:00,1396.2,1374.89,1376.2,2209945,0.01106279807489896,0.27508834245747704,4.693965517241383,0.012490100212885843,3.47067912589214
SUNPHARMA,1731.65,2024-08-02 05:30:00,1741.8,1683.85,1700.0,2992406,0.009590718283582156,0.5170616321345658,42.37113402061855,0.011732822937748232,5.572297884671115
KOTAKBANK,1803.45,2024-08-02 05:30:00,1810.0,1775.0,1781.1,3242589,0.006024600451844941,0.0442372832286273,-7.7291775798847535,0.014215663882255638,-1.4553704830944583
SHRIRAMFIN,2992.1,2024-08-02 05:30:00,3022.9,2920.0,2945.0,1781041,0.0009534164087980912,0.5568042873123684,38.65145581474545,0.02168666460862403,9.26045893143305
NESTLEIND,2495.1,2024-08-02 05:30:00,2514.0,2465.0,2480.0,1155474,0.004468599033816467,0.11811679931167784,-15.673545966228886,0.012516833638236864,1.4503042596348885
ONGC,330.1,2024-08-02 05:30:00,338.0,328.65,338.0,22939377,-0.034089246525237704,0.7881906825568781,19.223300970873783,0.02224731217568337,-2.087033747779755
CIPLA,1528.8,2024-08-02 05:30:00,1541.4,1523.7,1529.0,1353707,-0.01125339542103232,0.2925262089956018,18.68737274941115,0.016332415765760364,7.047446553898899
BPCL,347.1,2024-08-02 05:30:00,350.95,340.05,346.9,15120989,-0.005729017473503295,1.0336301851417842,24.44492816717459,0.022068851102665002,1.894586894586888
BRITANNIA,5720.35,2024-08-02 05:30:00,5808.0,5630.3,5708.05,406998,-0.0017102519131260152,0.27247550300859746,-9.189923206592988,0.013039218369984167,1.2239711640691886
SBILIFE,1744.9,2024-08-02 05:30:00,1768.9,1731.0,1760.0,594517,-0.012646767576743434,0.3500715694997887,3.4335062854755156,0.015113428426196436,3.3052314220311567
HINDALCO,648.05,2024-08-02 05:30:00,665.6,646.55,659.8,6717210,-0.03778767631774316,0.3502448171684549,6.118795768917823,0.019586836411430934,3.1397058823529447
HEROMOTOCO,5274.2,2024-08-02 05:30:00,5374.1,5236.45,5325.0,402666,-0.01817809506966883,0.748972012203208,15.812105180514793,0.016563238026907092,-0.584059991435005
AXISBANK,1160.85,2024-08-02 05:30:00,1167.8,1156.1,1164.0,10581445,-0.009767124456197207,0.1150761250660377,4.32876712328768,0.015624964929158446,0.6207191780821918
HDFCBANK,1659.15,2024-08-02 05:30:00,1670.5,1631.0,1631.0,22059619,0.012417622650720217,0.10019561685620593,2.3212192262602525,0.01348980040538228,0.8626532750015403
BAJAJ-AUTO,9616.2,2024-08-02 05:30:00,9730.0,9581.75,9714.8,230615,-0.011746570063203232,0.9169332894776143,40.053914327917276,0.017609369939821526,10.641507517269396
SBIN,811.65,2024-08-05 05:30:00,831.35,800.0,830.0,27676951,-0.04269623164474856,0.3461315200265329,27.071005917159745,0.017939344821740196,-7.085896559580762
BAJFINANCE,6596.7,2024-08-05 05:30:00,6650.0,6532.6,6650.0,944041,-0.019078066914498204,-0.1720593403283308,-8.900156059397979,0.01591849489773447,5.396325843518988
TITAN,3375.95,2024-08-05 05:30:00,3459.0,3316.5,3320.05,1932064,-0.024954149638251488,0.05622213531482356,-10.309026836541072,0.014135893038630176,2.5942446043165495
ITC,486.0,2024-08-05 05:30:00,491.9,479.55,480.05,24094139,-0.006338172152933974,0.10517339397385106,2.405609492988129,0.011943702458319614,1.1997177134791792
TCS,4155.05,2024-08-05 05:30:00,4239.0,4110.5,4239.0,2787771,-0.02988524532751191,0.18247790884642345,11.994722955145129,0.013161771587106071,3.508432968132027
LT,3528.0,2024-08-05 05:30:00,3607.9,3511.5,3597.0,2900685,-0.03756444880923149,0.14797038965264875,1.8513284341435838,0.01696390415004649,-2.765091863517058
TATACONSUM,1199.4,2024-08-05 05:30:00,1213.6,1151.0,1176.0,3718458,0.004817157458216315,0.3927078495123071,-12.515503230225283,0.0148047736681353,0.942007653812191
RELIANCE,1447.33,2024-08-05 05:30:00,1483.9,1433.25,1480.0,17046704,-0.03468215803058705,0.2486886151085359,-1.9282636326998701,0.013562067130073357,-0.15674603174602453
HCLTECH,1562.4,2024-08-05 05:30:00,1595.7,1537.0,1575.0,3279717,-0.0291431056981295,0.26132235408089177,30.02739726027398,0.014294650681131723,6.902228590591754
JSWSTEEL,863.8,2024-08-05 05:30:00,884.0,854.15,884.0,4059902,-0.03974209326885669,0.121454073352808,11.030957114456124,0.016383932356722215,0.3786464721881573
ULTRACEMCO,11417.25,2024-08-05 05:30:00,11700.0,11351.2,11700.0,400844,-0.029516766543414508,0.3747606834519379,8.305246120156138,0.01431459670688822,-4.923783565515858
POWERGRID,342.8,2024-08-05 05:30:00,354.8,341.5,352.75,13566586,-0.043126308443824146,0.7178651966925593,41.635140815468674,0.018671442296664318,-3.9157055389434716
INFY,1751.9,2024-08-05 05:30:00,1797.5,1718.55,1784.95,10736703,-0.03805183395563361,0.22168758716875914,23.60298895386615,0.014491913053868204,4.71957329885244
TRENT,5346.9,2024-08-05 05:30:00,5424.35,5226.05,5360.0,1074769,-0.03455062519749019,1.5967170122869234,117.28395061728394,0.023073798932652153,21.45826263997285
BHARTIARTL,1465.7,2024-08-05 05:30:00,1488.0,1451.5,1482.0,5111901,-0.018811085821395013,0.5840268021182307,52.07132128494596,0.013624507728829288,7.006734006734004
TATAMOTORS,1016.45,2024-08-05 05:30:00,1065.0,1014.05,1059.95,26651144,-0.07313181051383766,0.6382464340398109,0.7643312101910829,0.01787650515641716,-4.768637532133684
WIPRO,485.0,2024-08-05 05:30:00,495.85,480.25,490.0,10969040,-0.0341531414915861,0.19620175114070726,20.85623678646934,0.017467886281905282,2.944550669216057
TECHM,1456.35,2024-08-05 05:30:00,1484.25,1426.75,1470.0,2186582,-0.034058499701532186,0.19745929945732876,37.27022780832679,0.016019868874918946,5.281780751415331
NTPC,413.25,2024-08-05 05:30:00,415.65,404.65,407.65,42489503,-0.015368120085775483,0.7133084577114419,17.131410256410255,0.019475011701296695,-0.8811621814717764
HINDUNILVR,2715.9,2024-08-05 05:30:00,2742.0,2666.2,2675.95,3118731,0.008672076655958039,0.10004455425493153,-8.206167764701462,0.012073895796063713,2.3581429624170966
APOLLOHOSP,6687.6,2024-08-05 05:30:00,6756.5,6600.05,6689.0,907845,-0.003360580612951858,0.3064397972240416,20.799512280090582,0.014134574705070773,4.71936268952277
M&M,2678.95,2024-08-05 05:30:00,2729.2,2635.8,2679.65,3731770,-0.025712363391704463,0.7425198386886915,74.21938244477852,0.019212772948786868,-4.138048863830511
GRASIM,2612.25,2024-08-05 05:30:00,2678.95,2587.75,2655.15,1049292,-0.03493054529333539,0.36492601262383273,21.63060317995234,0.01446511381198158,-2.987113355739676
ICICIBANK,1172.6,2024-08-05 05:30:00,1188.9,1167.0,1182.0,14306771,-0.020015878985416458,0.24704881420823122,28.8941556149463,0.012788897388104722,1.3773195876288697
ADANIENT,3038.2,2024-08-05 05:30:00,3133.05,2996.3,3085.0,2238921,-0.03881805814799588,0.27267776730547655,-21.887599481120503,0.028600523792508787,-5.051886792452833
ADANIPORTS,1493.85,2024-08-05 05:30:00,1563.45,1471.55,1540.0,7147230,-0.05928841309823685,0.796788549434692,10.734986118552438,0.026028643454512657,-6.2652202789462
BEL,290.25,2024-08-05 05:30:00,297.45,285.0,289.85,50390560,-0.04192110909390989,1.0851293103448247,51.97510822510822,0.023283392059875133,-5.791627321372357
BAJAJFINSV,1567.7,2024-08-05 05:30:00,1605.0,1562.0,1590.0,2058076,-0.034340447811758934,0.004259953236604774,-5.039150551666867,0.014117849543856996,7.737160120845919
EICHERMOT,4675.75,2024-08-05 05:30:00,4693.35,4555.0,4612.15,946316,-0.010779190555778806,0.39516321537268073,20.29433051869722,0.01609889840743809,-0.20118700331958556
COALINDIA,506.8,2024-08-05 05:30:00,515.0,497.55,515.0,11835031,-0.03374642516682558,0.7362110311750554,9.595023822128109,0.021411449147905545,-1.878504672897188
MARUTI,12200.85,2024-08-05 05:30:00,12490.0,12027.65,12490.0,1131415,-0.04129604601458381,0.1791792710860256,6.9463508941517675,0.013712493772447978,-7.391921152841037
INDUSINDBK,1389.45,2024-08-05 05:30:00,1396.2,1369.0,1388.0,3532894,-0.010574663533432949,-0.03201198272258754,-37.57153131742706,0.0191111933352513,-0.4713687150837989
ASIANPAINT,3093.4,2024-08-05 05:30:00,3145.0,3055.3,3069.95,2019141,-0.004281069945601401,-0.023193394066659545,-27.352336173964154,0.012664679670924878,1.2564766839378299
TATASTEEL,149.82,2024-08-05 05:30:00,154.0,149.0,153.66,102883971,-0.05309063329541153,0.1704687499999995,1.9857142857142864,0.018231639152358904,-9.179548156956004
HDFCLIFE,710.9,2024-08-05 05:30:00,713.9,690.05,693.0,9327217,0.004947695787390405,0.12208981138031572,6.367851622874814,0.014630077258587258,3.314685314685321
DRREDDY,1362.41,2024-08-05 05:30:00,1392.2,1358.8,1386.02,2186945,-0.0218404256082938,0.2472398703700318,4.693965517241383,0.012490100212885843,3.47067912589214
SUNPHARMA,1720.35,2024-08-05 05:30:00,1758.0,1715.0,1725.0,5165558,-0.006525568099789325,0.5071619431424941,42.37113402061855,0.011732822937748232,5.572297884671115
KOTAKBANK,1773.65,2024-08-05 05:30:00,1805.6,1768.55,1770.2,4911818,-0.016523884776400766,0.02698242668133566,-7.7291775798847535,0.014215663882255638,-1.4553704830944583
SHRIRAMFIN,2891.45,2024-08-05 05:30:00,2941.85,2808.1,2876.0,1896088,-0.03363858159820865,0.5044355992611702,38.65145581474545,0.02168666460862403,9.26045893143305
NESTLEIND,2510.9,2024-08-05 05:30:00,2528.9,2475.05,2488.0,1325910,0.006332411526592141,0.1251971750197154,-15.673545966228886,0.012516833638236864,1.4503042596348885
ONGC,310.25,2024-08-05 05:30:00,323.3,306.0,320.35,37986023,-0.06013329294153291,0.6806608884073657,19.223300970873783,0.02224731217568337,-2.087033747779755
CIPLA,1515.05,2024-08-05 05:30:00,1527.95,1472.0,1472.0,1719770,-0.00899398220826797,0.2809012512681752,18.68737274941115,0.016332415765760364,7.047446553898899
BPCL,341.7,2024-08-05 05:30:00,346.95,334.4,342.0,23868328,-0.015557476231633616,1.0019920318725082,24.44492816717459,0.022068851102665002,1.894586894586888
BRITANNIA,5697.9,2024-08-05 05:30:00,5842.95,5650.05,5709.95,1114298,-0.003924585034132622,0.2674815646931896,-9.189923206592988,0.013039218369984167,1.2239711640691886
SBILIFE,1722.2,2024-08-05 05:30:00,1739.35,1679.95,1680.0,1240111,-0.013009341509542138,0.3325080273898424,3.4335062854755156,0.015113428426196436,3.3052314220311567
HINDALCO,614.3,2024-08-05 05:30:00,633.85,609.25,628.05,13451475,-0.052079314867679916,0.279924992186686,6.118795768917823,0.019586836411430934,3.1397058823529447
HEROMOTOCO,5183.9,2024-08-05 05:30:00,5247.0,5123.0,5180.05,439371,-0.017121079974214082,0.7190277225096147,15.812105180514793,0.016563238026907092,-0.584059991435005
AXISBANK,1133.5,2024-08-05 05:30:00,1151.45,1124.3,1142.0,12013362,-0.023560322177714532,0.08880457230680427,4.32876712328768,0.015624964929158446,0.6207191780821918
HDFCBANK,1615.75,2024-08-05 05:30:00,1646.0,1601.0,1640.1,20666817,-0.026157972455775558,0.07141673021451633,2.3212192262602525,0.01348980040538228,0.8626532750015403
BAJAJ-AUTO,9485.05,2024-08-05 05:30:00,9520.0,9369.3,9396.2,310757,-0.013638443459994765,0.890789303192492,40.053914327917276,0.017609369939821526,10.641507517269396
SBIN,797.7,2024-08-06 05:30:00,826.55,795.65,822.65,17900930,-0.017187211236370237,0.32299527323990085,27.071005917159745,0.017939344821740196,-7.085896559580762
BAJFINANCE,6538.35,2024-08-06 05:30:00,6697.0,6511.5,6626.0,891828,-0.008845331756787367,-0.17938275013806015,-8.900156059397979,0.01591849489773447,5.396325843518988
TITAN,3335.1,2024-08-06 05:30:00,3416.35,3321.1,3380.95,976535,-0.012100297693982354,0.043441533046540526,-10.309026836541072,0.014135893038630176,2.5942446043165495
ITC,486.3,2024-08-06 05:30:00,491.7,484.05,486.25,13722855,0.0006172839506173311,0.1058555997726005,2.405609492988129,0.011943702458319614,1.1997177134791792
TCS,4171.2,2024-08-06 05:30:00,4258.25,4160.8,4170.95,2203067,0.003886836500162305,0.18707400714316336,11.994722955145129,0.013161771587106071,3.508432968132027
LT,3576.2,2024-08-06 05:30:00,3634.9,3546.0,3548.0,2125532,0.013662131519274423,0.16365411209631597,1.8513284341435838,0.01696390415004649,-2.765091863517058
TATACONSUM,1185.6,2024-08-06 05:30:00,1212.1,1182.85,1200.0,1304014,-0.011505752876438402,0.37668369716674244,-12.515503230225283,0.0148047736681353,0.942007653812191
RELIANCE,1456.05,2024-08-06 05:30:00,1477.5,1451.33,1455.15,10236186,0.006024887206096841,0.25621182317010205,-1.9282636326998701,0.013562067130073357,-0.15674603174602453
HCLTECH,1582.75,2024-08-06 05:30:00,1605.0,1563.0,1563.0,2138704,0.013024833589349694,0.2777508678453222,30.02739726027398,0.014294650681131723,6.902228590591754
JSWSTEEL,884.0,2024-08-06 05:30:00,893.05,867.05,867.05,2665068,0.023385042833989456,0.1476793248945154,11.030957114456124,0.016383932356722215,0.3786464721881573
ULTRACEMCO,11325.3,2024-08-06 05:30:00,11575.8,11272.1,11449.95,368949,-0.008053603100571571,0.36368890654914554,8.305246120156138,0.01431459670688822,-4.923783565515858
POWERGRID,340.75,2024-08-06 05:30:00,350.8,339.25,342.8,12273667,-0.005980163360560176,0.7075920821849171,41.635140815468674,0.018671442296664318,-3.9157055389434716
INFY,1751.1,2024-08-06 05:30:00,1796.95,1744.85,1760.2,7690163,-0.00045664706889669837,0.22112970711297097,23.60298895386615,0.014491913053868204,4.71957329885244
TRENT,5220.7,2024-08-06 05:30:00,5467.7,5194.55,5355.1,642644,-0.023602461239222716,1.5354280996551912,117.28395061728394,0.023073798932652153,21.45826263997285
BHARTIARTL,1443.55,2024-08-06 05:30:00,1492.9,1431.1,1483.1,8249573,-0.015112233062700486,0.5600886199070558,52.07132128494596,0.013624507728829288,7.006734006734004
TATAMOTORS,1013.75,2024-08-06 05:30:00,1060.65,1008.4,1030.0,16726393,-0.0026563038024497443,0.6338947538077211,0.7643312101910829,0.01787650515641716,-4.768637532133684
WIPRO,489.5,2024-08-06 05:30:00,499.35,486.6,489.75,5635792,0.009278350515463885,0.2073005302750024,20.85623678646934,0.017467886281905282,2.944550669216057
TECHM,1483.4,2024-08-06 05:30:00,1503.0,1465.5,1465.5,1665788,0.018573831839873822,0.21970070712054235,37.27022780832679,0.016019868874918946,5.281780751415331
NTPC,415.0,2024-08-06 05:30:00,424.95,413.25,413.25,18230579,0.004234724742891771,0.7205638474295184,17.131410256410255,0.019475011701296695,-0.8811621814717764
HINDUNILVR,2750.05,2024-08-06 05:30:00,2771.75,2708.65,2720.1,2296031,0.012574100666445709,0.11387662521770836,-8.206167764701462,0.012073895796063713,2.3581429624170966
APOLLOHOSP,6657.7,2024-08-06 05:30:00,6735.0,6631.05,6689.15,334936,-0.004470961181888944,0.30059875560417804,20.799512280090582,0.014134574705070773,4.71936268952277
M&M,2632.95,2024-08-06 05:30:00,2748.75,2625.7,2688.3,3069277,-0.01717090651187969,0.7125991934434723,74.21938244477852,0.019212772948786868,-4.138048863830511
GRASIM,2620.5,2024-08-06 05:30:00,2679.4,2610.0,2627.0,813893,0.0031581969566465418,0.369236717802949,21.63060317995234,0.01446511381198158,-2.987113355739676
ICICIBANK,1166.85,2024-08-06 05:30:00,1187.7,1161.5,1175.0,13575619,-0.0049036329524134725,0.24093374454961158,28.8941556149463,0.012788897388104722,1.3773195876288697
ADANIENT,3072.7,2024-08-06 05:30:00,3142.8,3057.25,3084.0,2125201,0.011355407807254192,0.28712954236045607,-21.887599481120503,0.028600523792508787,-5.051886792452833
ADANIPORTS,1494.1,2024-08-06 05:30:00,1539.75,1488.1,1524.9,3159971,0.00016735281320068296,0.7970892470531667,10.734986118552438,0.026028643454512657,-6.2652202789462
BEL,287.25,2024-08-06 05:30:00,302.6,286.35,292.0,39171936,-0.01033591731266148,1.0635775862068937,51.97510822510822,0.023283392059875133,-5.791627321372357
BAJAJFINSV,1564.1,2024-08-06 05:30:00,1598.0,1557.1,1575.15,1897942,-0.0022963577215029396,0.001953813138593663,-5.039150551666867,0.014117849543856996,7.737160120845919
EICHERMOT,4653.9,2024-08-06 05:30:00,4752.0,4638.05,4687.0,594238,-0.004673047104742589,0.38864355194844014,20.29433051869722,0.01609889840743809,-0.20118700331958556
COALINDIA,499.6,2024-08-06 05:30:00,517.2,498.0,508.1,7142269,-0.01420678768745065,0.7115450496745417,9.595023822128109,0.021411449147905545,-1.878504672897188
MARUTI,12131.1,2024-08-06 05:30:00,12554.9,12110.0,12390.0,623565,-0.005716814812082749,0.17243812156298,6.9463508941517675,0.013712493772447978,-7.391921152841037
INDUSINDBK,1381.0,2024-08-06 05:30:00,1407.3,1376.25,1395.0,2425599,-0.006081543056605132,-0.03789884352793793,-37.57153131742706,0.0191111933352513,-0.4713687150837989
ASIANPAINT,3101.75,2024-08-06 05:30:00,3135.0,3086.05,3101.7,885743,0.002699295273808744,-0.02055670461183856,-27.352336173964154,0.012664679670924878,1.2564766839378299
TATASTEEL,150.32,2024-08-06 05:30:00,153.8,149.61,151.21,53507102,0.003337338139100199,0.1743749999999995,1.9857142857142864,0.018231639152358904,-9.179548156956004
HDFCLIFE,679.6,2024-08-06 05:30:00,719.0,677.3,711.65,6106310,-0.04402869601913062,0.07268566016888811,6.367851622874814,0.014630077258587258,3.314685314685321
DRREDDY,1361.48,2024-08-06 05:30:00,1383.06,1359.06,1367.78,1227135,-0.0006826138974318496,0.24638848710108618,4.693965517241383,0.012490100212885843,3.47067912589214
SUNPHARMA,1707.55,2024-08-06 05:30:00,1734.0,1703.95,1725.0,1710278,-0.007440346441131118,0.49594813614262545,42.37113402061855,0.011732822937748232,5.572297884671115
KOTAKBANK,1770.55,2024-08-06 05:30:00,1792.2,1760.0,1785.0,3924022,-0.0017478081921462607,0.025187458382791794,-7.7291775798847535,0.014215663882255638,-1.4553704830944583
SHRIRAMFIN,2836.8,2024-08-06 05:30:00,2940.45,2825.0,2920.15,1183478,-0.018900551626346518,0.4760009365488209,38.65145581474545,0.02168666460862403,9.26045893143305
NESTLEIND,2508.5,2024-08-06 05:30:00,2528.0,2501.0,2513.9,949431,-0.0009558325699948744,0.12412167491216541,-15.673545966228886,0.012516833638236864,1.4503042596348885
ONGC,306.1,2024-08-06 05:30:00,322.45,305.15,314.8,28386636,-0.013376309427880706,0.658179848320692,19.223300970873783,0.02224731217568337,-2.087033747779755
CIPLA,1531.9,2024-08-06 05:30:00,1542.35,1505.7,1513.0,1775016,0.011121745156925655,0.29514710855596715,18.68737274941115,0.016332415765760364,7.047446553898899
BPCL,334.7,2024-08-06 05:30:00,349.65,333.4,343.0,13702018,-0.020485806262803608,0.9609796109678914,24.44492816717459,0.022068851102665002,1.894586894586888
BRITANNIA,5854.5,2024-08-06 05:30:00,5921.0,5710.15,5724.55,727869,0.027483809824672356,0.3023167869734953,-9.189923206592988,0.013039218369984167,1.2239711640691886
SBILIFE,1674.5,2024-08-06 05:30:00,1780.0,1670.1,1722.2,1500825,-0.027697131575891376,0.29560137722929447,3.4335062854755156,0.015113428426196436,3.3052314220311567
HINDALCO,610.3,2024-08-06 05:30:00,629.0,608.0,625.0,7063441,-0.006511476477291223,0.27159079070736514,6.118795768917823,0.019586836411430934,3.1397058823529447
HEROMOTOCO,5173.8,2024-08-06 05:30:00,5255.1,5158.0,5200.25,552856,-0.0019483400528558237,0.7156784719458797,15.812105180514793,0.016563238026907092,-0.584059991435005
AXISBANK,1126.1,2024-08-06 05:30:00,1151.0,1123.1,1140.0,8571122,-0.006528451698279758,0.08169636424763316,4.32876712328768,0.015624964929158446,0.6207191780821918
HDFCBANK,1601.2,2024-08-06 05:30:00,1632.95,1593.3,1630.0,22558025,-0.00900510598793125,0.06176850900169195,2.3212192262602525,0.01348980040538228,0.8626532750015403
BAJAJ-AUTO,9427.4,2024-08-06 05:30:00,9620.0,9400.0,9515.25,246541,-0.006077985883047532,0.8792971124998707,40.053914327917276,0.017609369939821526,10.641507517269396
SBIN,808.65,2024-08-07 05:30:00,810.7,800.55,809.0,17692355,0.013726965024445148,0.3411559830831712,27.071005917159745,0.017939344821740196,-7.085896559580762
BAJFINANCE,6637.15,2024-08-07 05:30:00,6659.35,6581.1,6600.0,464284,0.015110846008549395,-0.16698252924343704,-8.900156059397979,0.01591849489773447,5.396325843518988
TITAN,3326.25,2024-08-07 05:30:00,3368.85,3317.05,3360.0,1277139,-0.00265359359539441,0.04067266327727981,-10.309026836541072,0.014135893038630176,2.5942446043165495
ITC,492.65,2024-08-07 05:30:00,495.6,488.1,490.0,10900585,0.0130577832613612,0.1202956225127938,2.405609492988129,0.011943702458319614,1.1997177134791792
TCS,4200.45,2024-08-07 05:30:00,4244.95,4180.3,4228.0,1237666,0.007012370540851576,0.1953982099406648,11.994722955145129,0.013161771587106071,3.508432968132027
LT,3638.25,2024-08-07 05:30:00,3655.75,3610.35,3630.0,1613097,0.01735081930540794,0.18384446432929402,1.8513284341435838,0.01696390415004649,-2.765091863517058
TATACONSUM,1199.6,2024-08-07 05:30:00,1207.75,1182.55,1182.55,759323,0.011808367071524994,0.3929400836042716,-12.515503230225283,0.0148047736681353,0.942007653812191
RELIANCE,1464.83,2024-08-07 05:30:00,1472.5,1461.5,1469.0,8174568,0.006030012705607657,0.2637867964247522,-1.9282636326998701,0.013562067130073357,-0.15674603174602453
HCLTECH,1594.6,2024-08-07 05:30:00,1615.0,1590.0,1605.0,1897787,0.0074869688832728265,0.28731734883345506,30.02739726027398,0.014294650681131723,6.902228590591754
JSWSTEEL,906.45,2024-08-07 05:30:00,910.65,895.0,899.0,2262055,0.025395927601810087,0.17682570593963076,11.030957114456124,0.016383932356722215,0.3786464721881573
ULTRACEMCO,11543.2,2024-08-07 05:30:00,11589.95,11430.2,11499.0,230210,0.01924010842979884,0.389926428975665,8.305246120156138,0.01431459670688822,-4.923783565515858
POWERGRID,352.05,2024-08-07 05:30:00,352.55,343.4,345.85,12441847,0.033162142333088784,0.7642194938611888,41.635140815468674,0.018671442296664318,-3.9157055389434716
INFY,1791.65,2024-08-07 05:30:00,1797.9,1762.1,1796.0,5094329,0.023156872822797103,0.2494072524407256,23.60298895386615,0.014491913053868204,4.71957329885244
TRENT,5472.45,2024-08-07 05:30:00,5499.8,5274.6,5289.0,717292,0.04822150286360061,1.6576902530231674,117.28395061728394,0.023073798932652153,21.45826263997285
BHARTIARTL,1441.75,2024-08-07 05:30:00,1454.9,1422.6,1452.0,5700734,-0.0012469259810882205,0.5581433048740936,52.07132128494596,0.013624507728829288,7.006734006734004
TATAMOTORS,1025.3,2024-08-07 05:30:00,1040.2,1015.05,1036.05,9978703,0.01139334155363736,0.6525102748005487,0.7643312101910829,0.01787650515641716,-4.768637532133684
WIPRO,497.4,2024-08-07 05:30:00,500.1,492.65,498.7,3539913,0.01613891726251282,0.2267850536440985,20.85623678646934,0.017467886281905282,2.944550669216057
TECHM,1473.65,2024-08-07 05:30:00,1515.25,1471.0,1500.8,3002937,-0.006572738303896486,0.21168393356356163,37.27022780832679,0.016019868874918946,5.281780751415331
NTPC,416.3,2024-08-07 05:30:00,421.0,415.0,421.0,15556736,0.003132530120481869,0.7259535655058036,17.131410256410255,0.019475011701296695,-0.8811621814717764
HINDUNILVR,2744.05,2024-08-07 05:30:00,2781.85,2735.5,2781.7,1713875,-0.00218177851311796,0.11144639313054405,-8.206167764701462,0.012073895796063713,2.3581429624170966
APOLLOHOSP,6720.35,2024-08-07 05:30:00,6768.0,6662.0,6701.2,358284,0.009410156660708768,0.31283759364713615,20.799512280090582,0.014134574705070773,4.71936268952277
M&M,2680.85,2024-08-07 05:30:00,2704.75,2661.0,2697.5,2479171,0.01819252169619623,0.7437556914270809,74.21938244477852,0.019212772948786868,-4.138048863830511
GRASIM,2637.05,2024-08-07 05:30:00,2659.4,2632.25,2650.0,551368,0.0063155886281245355,0.37788425364711586,21.63060317995234,0.01446511381198158,-2.987113355739676
ICICIBANK,1172.45,2024-08-07 05:30:00,1179.8,1161.6,1178.95,15753644,0.004799245832797894,0.24688929065191956,28.8941556149463,0.012788897388104722,1.3773195876288697
ADANIENT,3185.95,2024-08-07 05:30:00,3190.0,3112.0,3118.0,1868169,0.03685683600742018,0.3345690648235411,-21.887599481120503,0.028600523792508787,-5.051886792452833
ADANIPORTS,1543.8,2024-08-07 05:30:00,1547.85,1514.2,1520.0,2258441,0.03326417241148527,0.8568679336059695,10.734986118552438,0.026028643454512657,-6.2652202789462
BEL,300.2,2024-08-07 05:30:00,301.0,289.8,295.5,22199473,0.04508268059181897,1.1566091954022957,51.97510822510822,0.023283392059875133,-5.791627321372357
BAJAJFINSV,1571.4,2024-08-07 05:30:00,1584.8,1563.65,1584.1,1443063,0.004667220765935731,0.006630152781782694,-5.039150551666867,0.014117849543856996,7.737160120845919
EICHERMOT,4597.15,2024-08-07 05:30:00,4690.0,4579.4,4664.95,1093582,-0.012194073787575976,0.37171033001133935,20.29433051869722,0.01609889840743809,-0.20118700331958556
COALINDIA,531.5,2024-08-07 05:30:00,532.8,507.7,507.7,18293730,0.06385108086469171,0.8208290510448737,9.595023822128109,0.021411449147905545,-1.878504672897188
MARUTI,12371.5,2024-08-07 05:30:00,12450.0,12265.9,12399.0,433514,0.01981683441732396,0.19567213368255199,6.9463508941517675,0.013712493772447978,-7.391921152841037
INDUSINDBK,1345.15,2024-08-07 05:30:00,1399.5,1329.2,1391.0,8728852,-0.025959449674149093,-0.0628744600808151,-37.57153131742706,0.0191111933352513,-0.4713687150837989
ASIANPAINT,3101.45,2024-08-07 05:30:00,3118.5,3060.05,3101.75,1907105,-9.671959377777206e-05,-0.020651435969496812,-27.352336173964154,0.012664679670924878,1.2564766839378299
TATASTEEL,153.86,2024-08-07 05:30:00,154.3,151.9,153.7,32029697,0.02354976051091029,0.20203124999999966,1.9857142857142864,0.018231639152358904,-9.179548156956004
HDFCLIFE,696.25,2024-08-07 05:30:00,697.7,682.1,682.1,5154327,0.02449970570924065,0.0989661431615485,6.367851622874814,0.014630077258587258,3.314685314685321
DRREDDY,1385.27,2024-08-07 05:30:00,1387.0,1368.0,1376.0,968865,0.017473631636160558,0.268167420400242,4.693965517241383,0.012490100212885843,3.47067912589214
SUNPHARMA,1734.45,2024-08-07 05:30:00,1736.85,1709.4,1720.0,1922313,0.01575356504933967,0.5195146524157868,42.37113402061855,0.011732822937748232,5.572297884671115
KOTAKBANK,1776.55,2024-08-07 05:30:00,1786.6,1760.05,1785.0,3537745,0.0033887774985175145,0.02866159057352169,-7.7291775798847535,0.014215663882255638,-1.4553704830944583
